road_id,barangay,split,manual_constraint_type,applied_constraint_type,display_constraint_type,review_constraint_type,predicted_constrained,predicted_probability,predicted_score_reg,prediction_status,nearest_known_constraint_dist_m,map_color,map_weight,map_opacity,routing_multiplier,avoid_priority,is_blocked,display_label,best_model,best_model_threshold
2733,San Vicente,train,traffic_school,normal,normal,traffic_school,0,0.110637724,0.042763952,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2734,San Vicente,train,traffic_school,normal,normal,traffic_school,0,0.27022007,0.28028786,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2735,San Vicente,train,normal,traffic_school,traffic_school,traffic_school,1,0.34248102,0.21838413,new_predicted_constraint,200.7946911009038,#FFE082,4,0.95,1.45,0,0,School traffic,GAT,0.28000000000000014
2736,San Vicente,train,normal,traffic_school,traffic_school,traffic_school,1,0.341793,0.21882357,new_predicted_constraint,200.53884727161272,#FFE082,4,0.95,1.45,0,0,School traffic,GAT,0.28000000000000014
2737,San Vicente,train,normal,traffic_school,traffic_school,traffic_school,1,0.34096158,0.22310121,new_predicted_constraint,158.93993916946516,#FFE082,4,0.95,1.45,0,0,School traffic,GAT,0.28000000000000014
2738,San Vicente,train,normal,traffic_school,traffic_school,traffic_school,1,0.3393884,0.21428178,new_predicted_constraint,155.47405366081057,#FFE082,4,0.95,1.45,0,0,School traffic,GAT,0.28000000000000014
2739,San Vicente,train,normal,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.32685944,0.20615296,new_predicted_constraint,180.97755177776835,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
2740,Salvacion,train,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.48749292,0.28227806,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
2741,Salvacion,train,normal,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.5888585,0.3328243,new_predicted_constraint,93.5560964889117,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
2742,Salvacion,train,normal,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.5899663,0.3338955,new_predicted_constraint,139.37792650820887,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
2743,Katualan,val,normal,normal,normal,normal,0,0.07344861,-0.017936006,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2744,Katualan,train,normal,normal,normal,normal,0,0.061763678,0.13604645,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2745,Katualan,train,normal,normal,normal,normal,0,0.023337094,-0.2362101,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2746,San Roque,val,normal,normal,normal,normal,0,0.053336937,0.11327268,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2747,San Roque,train,normal,normal,normal,normal,0,0.0587157,0.14590876,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2748,Katualan,train,normal,normal,normal,normal,0,0.03941335,-0.0074358135,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2749,New Visayas,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.7804248,0.40773076,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2750,Gredu (Pob.),train,normal,traffic_highway,traffic_highway,traffic_highway,1,0.7534409,0.27617466,new_predicted_constraint,84.9585095745949,#FFC107,4,0.95,1.25,1,0,Highway traffic,GAT,0.28000000000000014
2751,J.P. Laurel,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.58801574,0.2594527,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2752,New Visayas,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.68198544,0.3436671,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2753,New Visayas,train,normal,normal,normal,normal,0,0.26640317,-0.024464712,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2754,New Visayas,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.62078416,0.3973639,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2755,New Pandan (Pob.),train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.87298906,0.5277622,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
2756,Datu Abdul Dadia,val,traffic_general,traffic_general,traffic_general,traffic_general,1,0.844594,0.49535525,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2757,Gredu (Pob.),train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.8484555,0.4686404,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2758,Datu Abdul Dadia,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.6450498,0.21163303,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2759,Datu Abdul Dadia,train,normal,narrow_road,narrow_road,narrow_road,1,0.74563867,0.32374024,new_predicted_constraint,61.96316226660521,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2760,Datu Abdul Dadia,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.78174764,0.37202346,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2761,Datu Abdul Dadia,train,normal,narrow_road,narrow_road,narrow_road,1,0.7650724,0.36359638,new_predicted_constraint,245.94225944438153,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2762,Datu Abdul Dadia,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.7840258,0.41398644,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2763,Datu Abdul Dadia,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8009649,0.45110476,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2764,Datu Abdul Dadia,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.76123524,0.41487104,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2765,Datu Abdul Dadia,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8009649,0.45110476,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2766,Southern Davao,val,normal,traffic_general,traffic_general,traffic_general,1,0.7769129,0.30576253,new_predicted_constraint,95.58325867132066,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2767,Southern Davao,train,normal,traffic_general,traffic_general,traffic_general,1,0.70783275,0.38088816,new_predicted_constraint,152.1968152783142,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2768,Southern Davao,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.920702,0.61615264,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2769,Southern Davao,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.9160614,0.6126561,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2770,Nanyo,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.9221652,0.6104342,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2771,Southern Davao,test,traffic_general,traffic_general,traffic_general,traffic_general,1,0.75996614,0.37389725,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2772,Southern Davao,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.75996614,0.3738973,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2773,Datu Abdul Dadia,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.8328775,0.38846207,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2774,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.7543509,0.19751737,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2775,Southern Davao,val,normal,traffic_general,traffic_general,traffic_general,1,0.8439003,0.39047176,new_predicted_constraint,299.54088632943484,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2776,Southern Davao,val,traffic_general,traffic_general,traffic_general,traffic_general,1,0.8420471,0.48739696,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2777,Southern Davao,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8492495,0.5390239,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2778,Datu Abdul Dadia,train,normal,narrow_road,narrow_road,narrow_road,1,0.78041524,0.39452308,new_predicted_constraint,117.0733260210549,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2779,Nanyo,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.64465255,0.26799136,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2780,Nanyo,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.64925176,0.2833342,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2781,Nanyo,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.91005534,0.51486206,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2782,Nanyo,train,normal,narrow_road,narrow_road,narrow_road,1,0.89051646,0.35894507,new_predicted_constraint,247.79179181809394,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2783,Nanyo,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.7352671,0.26554132,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2784,Datu Abdul Dadia,val,normal,narrow_road,narrow_road,narrow_road,1,0.6750632,0.22263621,new_predicted_constraint,307.6749244903007,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2785,Nanyo,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8963409,0.49693406,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2786,Nanyo,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.88618374,0.50996864,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2787,Nanyo,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.88662946,0.5104487,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2788,Nanyo,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8963409,0.49693406,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2789,New Malitbog,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8734985,0.639934,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2790,Southern Davao,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8936306,0.47675335,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2791,New Malitbog,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.57021344,0.38803113,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2792,Nanyo,test,traffic_general,traffic_general,traffic_general,traffic_general,1,0.88798964,0.37986654,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2793,Nanyo,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.92232597,0.4324931,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2794,Nanyo,train,normal,traffic_general,traffic_general,traffic_general,1,0.89442897,0.40326,new_predicted_constraint,417.08766115347424,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2795,Cagangohan,train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.70874554,0.6590751,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
2796,New Visayas,val,traffic_school,traffic_school,traffic_school,traffic_school,1,0.5094137,0.1669513,true_positive,,#FFE082,4,0.95,1.45,0,0,School traffic,GAT,0.28000000000000014
2797,Unknown,train,normal,normal,normal,normal,0,0.031905644,-0.091356024,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2798,Unknown,train,normal,normal,normal,normal,0,0.03096589,-0.09762378,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2799,Unknown,train,normal,normal,normal,normal,0,0.030250417,-0.08432883,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2800,Gredu (Pob.),val,normal,traffic_highway,traffic_highway,traffic_highway,1,0.5247548,0.19650897,new_predicted_constraint,36.46933133822525,#FFC107,4,0.95,1.25,1,0,Highway traffic,GAT,0.28000000000000014
2801,Kauswagan,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.50617194,0.15544364,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2802,Quezon,train,normal,narrow_road,narrow_road,narrow_road,1,0.89527285,0.54994905,new_predicted_constraint,465.85008168652894,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2803,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.80824214,0.41228628,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2804,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.80824214,0.41228628,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2805,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.82023257,0.43544286,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2806,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.82068807,0.43505603,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2807,Quezon,test,normal,narrow_road,narrow_road,narrow_road,1,0.8062064,0.41587192,new_predicted_constraint,450.3608373686449,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2808,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8338759,0.4704451,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2809,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8338759,0.4704451,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2810,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.86740935,0.4691444,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2811,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.82141,0.43586153,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2812,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8674595,0.4688822,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2813,Quezon,train,normal,narrow_road,narrow_road,narrow_road,1,0.820049,0.44056064,new_predicted_constraint,120.90261950796675,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2814,Quezon,train,normal,narrow_road,narrow_road,narrow_road,1,0.8170176,0.43466258,new_predicted_constraint,81.08727244384258,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2815,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8135445,0.4064386,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2816,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8201021,0.42654896,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2817,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8235088,0.37109327,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2818,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8146955,0.43103945,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2819,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8247135,0.37237006,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2820,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8272812,0.44258755,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2821,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.80804867,0.3949948,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2822,Quezon,train,normal,narrow_road,narrow_road,narrow_road,1,0.79024816,0.52810735,new_predicted_constraint,791.9594791073034,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2823,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.79024804,0.52810735,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2824,Quezon,train,normal,traffic_general,traffic_general,traffic_general,1,0.82126653,0.42608362,new_predicted_constraint,225.38298834081095,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2825,Quezon,train,normal,traffic_general,traffic_general,traffic_general,1,0.8220317,0.4283378,new_predicted_constraint,245.81089824442836,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2826,Quezon,train,normal,traffic_general,traffic_general,traffic_general,1,0.8388099,0.42096162,new_predicted_constraint,258.72383058866086,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2827,Quezon,train,normal,traffic_general,traffic_general,traffic_general,1,0.8256747,0.43869495,new_predicted_constraint,285.29437884136956,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2828,Unknown,train,normal,normal,normal,normal,0,0.20271996,0.31985915,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2829,Unknown,train,normal,normal,normal,normal,0,0.18868963,0.34399575,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2830,Unknown,test,normal,normal,normal,normal,0,0.14343084,0.29986566,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2831,Unknown,test,normal,normal,normal,normal,0,0.14969835,0.29108083,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2832,Unknown,test,normal,normal,normal,normal,0,0.049188383,-0.068011165,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2833,Unknown,test,normal,normal,normal,normal,0,0.06336338,-0.020835623,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2834,Unknown,test,normal,normal,normal,normal,0,0.1378743,0.30370003,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2835,Unknown,train,normal,normal,normal,normal,0,0.18919027,0.3443144,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2836,Unknown,train,normal,normal,normal,normal,0,0.1414328,0.3039791,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2837,Unknown,train,normal,normal,normal,normal,0,0.18740688,0.32207984,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2838,Unknown,test,normal,normal,normal,normal,0,0.18411568,0.29946345,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2839,Quezon,train,normal,traffic_general,traffic_general,traffic_general,1,0.6592425,0.36049062,new_predicted_constraint,412.21355770079197,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
2840,Nanyo,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.89267045,0.54918146,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2841,Manay,train,normal,narrow_road,narrow_road,narrow_road,1,0.85386735,0.47267967,new_predicted_constraint,342.9975919756789,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2842,Manay,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.7624848,0.3012159,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2843,Manay,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.6577668,0.31123328,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2844,Manay,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.6575882,0.33057398,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2845,Manay,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8458178,0.48176652,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2846,Manay,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8330148,0.3675015,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2847,Manay,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.86212933,0.47796315,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2848,Manay,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8917127,0.5506491,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2849,Manay,train,normal,narrow_road,narrow_road,narrow_road,1,0.8472827,0.24788727,new_predicted_constraint,129.19431594225964,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2850,Manay,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.88998777,0.53042287,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2851,Manay,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.68517834,0.3864385,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2852,Manay,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8959712,0.53135777,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2853,Manay,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.88199985,0.5188297,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2854,Manay,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8865887,0.44462723,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
2855,Tibungol,test,normal,normal,normal,normal,0,0.08818076,0.08734713,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2856,Tibungol,test,normal,normal,normal,normal,0,0.08868797,0.17141017,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2857,Tibungol,test,normal,normal,normal,normal,0,0.05651121,-0.040942594,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2858,Tibungol,test,normal,normal,normal,normal,0,0.0895595,0.16339257,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2859,Tibungol,test,normal,normal,normal,normal,0,0.033890266,-0.021276668,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2860,Sindaton,train,normal,normal,normal,normal,0,0.059743725,0.05366926,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2861,Dapco,train,normal,normal,normal,normal,0,0.029037768,-0.03216952,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2862,Sindaton,train,normal,normal,normal,normal,0,0.029757895,0.01029557,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2863,Sindaton,train,normal,normal,normal,normal,0,0.028529214,-0.032853097,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2864,Sindaton,train,normal,normal,normal,normal,0,0.060342897,0.05539395,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2865,Sindaton,train,normal,normal,normal,normal,0,0.0690125,0.1331666,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2866,Sindaton,train,normal,normal,normal,normal,0,0.029941984,-0.027990103,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2867,Lower Panaga (Roxas),test,normal,normal,normal,normal,0,0.04032295,-0.07307561,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2868,Tibungol,train,normal,normal,normal,normal,0,0.04737704,0.048779145,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2869,Dapco,train,normal,normal,normal,normal,0,0.04737704,0.048779145,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2870,Tibungol,train,normal,normal,normal,normal,0,0.090746075,0.1637136,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2871,Dapco,train,normal,normal,normal,normal,0,0.055537168,0.031500526,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2872,Sindaton,train,normal,normal,normal,normal,0,0.0323343,-0.052626505,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2873,Sindaton,train,normal,normal,normal,normal,0,0.034760565,-0.07352324,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2874,Sindaton,train,normal,normal,normal,normal,0,0.031289365,-0.09811373,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2875,Dapco,train,normal,normal,normal,normal,0,0.028112859,-0.14513662,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2876,Sindaton,train,normal,normal,normal,normal,0,0.03243255,-0.04489632,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2877,Unknown,train,normal,normal,normal,normal,0,0.03952732,0.09729737,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2878,Unknown,train,normal,normal,normal,normal,0,0.035251204,0.085813865,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2879,Unknown,train,normal,normal,normal,normal,0,0.03741061,0.10339983,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2880,Unknown,train,normal,normal,normal,normal,0,0.035296757,0.1090247,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
2881,Unknown,train,normal,normal,normal,normal,0,0.033942144,0.099968135,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
